RouteID,PaymentPlan,StartHub,Start_Latitude,Start_Longitude,StartDate,StartTime,EndHub,End_Latitude,End_Longitude,EndDate,EndTime,TripType,BikeID,BikeName,Distance_Miles_,Duration,RentalAccessPath,MultipleRental
11951008,Casual,NW 11th at The Fields,45.53232501,-122.6824299,7/28/2019,17:25,NW 11th at The Fields,45.53232501,-122.6824299,7/28/2019,18:35,,24817,0630 BIKETOWN,7.21,1:10:06,keypad,TRUE
11951009,Subscriber,NW 11th at The Fields,45.53232501,-122.6824299,7/28/2019,17:25,NW 11th at The Fields,45.53232501,-122.6824299,7/28/2019,18:34,,7207,0573 BIKETOWN,7.35,1:09:34,keypad,FALSE
11951021,Casual,NW 11th at The Fields,45.53232501,-122.6824299,7/28/2019,17:26,NW 11th at The Fields,45.53232501,-122.6824299,7/28/2019,18:34,,6201,0858 BIKETOWN,7.13,1:07:46,keypad,TRUE
11951030,Casual,SW Harvey Milk at Burnside,45.522793,-122.684012,7/28/2019,17:28,,45.5482563,-122.6547513,7/28/2019,17:49,,6386,0654 BIKETOWN,2.98,0:21:15,mobile,FALSE
11951035,Subscriber,SW 10th at Columbia,45.51544427,-122.6846749,7/28/2019,17:29,,45.5106886,-122.6843287,7/28/2019,17:37,,7202,0251 BIKETOWN,0.32,0:07:43,keypad,FALSE
11951042,Casual,N Morris at Williams,45.54471503,-122.6667845,7/28/2019,17:30,N Mason at Williams,45.55335313,-122.6669146,7/28/2019,17:36,,6893,0368 BIKETOWN,0.61,0:06:17,mobile,FALSE
11951041,Subscriber,,45.5314628,-122.685491,7/28/2019,17:30,,45.5300616,-122.6844243,7/28/2019,17:42,,6204,0492 BIKETOWN,0.77,0:11:54,mobile,FALSE
11951048,Casual,SW 10th at Harvey Milk ,45.52175423,-122.6810794,7/28/2019,17:31,N Mason at Williams,45.55335313,-122.6669146,7/28/2019,18:03,,24813,0038 BIKETOWN,3.04,0:31:42,keypad,FALSE
11951049,Casual,SW 10th at Harvey Milk ,45.52175423,-122.6810794,7/28/2019,17:31,N Mason at Williams,45.55335313,-122.6669146,7/28/2019,18:03,,6270,0050 BIKETOWN,3.2,0:32:02,keypad,FALSE
11951052,Subscriber,,45.5360712,-122.6852715,7/28/2019,17:32,,45.5301343,-122.6803455,7/28/2019,17:38,,7493,0612 BIKETOWN,0.54,0:06:04,mobile,FALSE
11951058,Casual,N Vancouver at Alberta,45.55941042,-122.6685226,7/28/2019,17:33,,45.5236794,-122.6821551,7/28/2019,18:42,,6179,0503 BIKETOWN,3.11,1:08:35,keypad,TRUE
11951063,Casual,,45.5229341,-122.6597069,7/28/2019,17:33,NW Couch at 11th,45.52374151,-122.6818129,7/28/2019,17:47,,7377,"0960 DESIGN BIKE, COLORFUL PORTLAND NW",1.13,0:13:50,keypad,FALSE
11951061,Subscriber,SW Park at Portland Art Museum,45.51592353,-122.6833123,7/28/2019,17:34,SE Clay at Water,45.51147657,-122.6662856,7/28/2019,17:39,,29453,"0970 DESIGN BIKE, N PAUL BUNYAN",0.95,0:05:32,keypad,FALSE
11951062,Casual,,45.5229341,-122.6597069,7/28/2019,17:34,NW Couch at 11th,45.52374151,-122.6818129,7/28/2019,17:46,,6024,0634 BIKETOWN,1.13,0:12:34,keypad,FALSE
11951064,Casual,,45.5315127,-122.6824564,7/28/2019,17:34,SW Market at Keller Fountain Park,45.5123205,-122.6789108,7/28/2019,17:45,,29537,0294 BIKETOWN,2.1,0:11:35,keypad,FALSE
11951066,Casual,,45.5229341,-122.6597069,7/28/2019,17:34,NW Couch at 11th,45.52374151,-122.6818129,7/28/2019,17:47,,7338,1008 LATINX HERITAGE MONTH,1.12,0:12:41,keypad,FALSE
11951070,Casual,,45.5348837,-122.6947458,7/28/2019,17:34,,45.5306755,-122.6895215,7/28/2019,17:40,,5990,0381 BIKETOWN   ,0.55,0:05:15,mobile,FALSE
11951072,Casual,,45.513661,-122.6587152,7/28/2019,17:35,NE 2nd at NE Schuyler,45.53561394,-122.6636343,7/28/2019,17:51,,6629,0342 BIKETOWN,2.09,0:16:18,keypad,FALSE
11951075,Casual,NE MLK at Knott,45.54179953,-122.6614845,7/28/2019,17:35,SE 9th at Burnside,45.522793,-122.656616,7/28/2019,17:53,,7253,0177 BIKETOWN,2.03,0:18:03,keypad,FALSE
11951077,Subscriber,,45.5171999,-122.6772947,7/28/2019,17:36,,45.5252069,-122.6765159,7/28/2019,17:40,,6602,0607 BIKETOWN,0.63,0:04:32,keypad,FALSE
11951081,Casual,SE 14th at Stark,45.51844688,-122.651685,7/28/2019,17:37,SE Belmont at 20th,45.51636144,-122.6460457,7/28/2019,17:43,,6445,0504 BIKETOWN ,0.5,0:06:48,mobile,TRUE
11951085,Casual,SW Naito at Morrison,45.51782551,-122.6724963,7/28/2019,17:37,,45.5157787,-122.6536717,7/28/2019,18:08,,6400,0827 BIKETOWN,1.66,0:31:13,keypad,TRUE
11951087,Casual,SE 14th at Stark,45.51844688,-122.651685,7/28/2019,17:38,SE Belmont at 20th,45.51636144,-122.6460457,7/28/2019,17:43,,7126,0220 BIKETOWN,0.51,0:05:42,keypad,TRUE
11951089,Casual,N Vancouver at Alberta,45.55941042,-122.6685226,7/28/2019,17:38,,45.52439,-122.6821843,7/28/2019,18:43,,7161,0171 BIKETOWN ,3.13,1:04:44,keypad,TRUE
11951114,Subscriber,,45.4933698,-122.6376299,7/28/2019,17:41,SE Alder at 6th,45.5178988,-122.6600522,7/28/2019,17:59,,7163,0173 BIKETOWN,2.5,0:18:00,mobile,FALSE
11951115,Subscriber,NW 4th at Couch,45.52378902,-122.6747386,7/28/2019,17:41,,45.5252254,-122.6755017,7/28/2019,20:42,,6163,0488 BIKETOWN,11.75,3:01:40,keypad,FALSE
11951118,Casual,NW 13th at Marshall,45.53080401,-122.6844227,7/28/2019,17:41,NW Raleigh at 21st,45.53409115,-122.6949424,7/28/2019,17:47,,6618,0663 BIKETOWN,0.77,0:06:26,keypad_rfid_card,FALSE
11951128,Subscriber,,45.5252254,-122.6755017,7/28/2019,17:42,NW Couch at 11th,45.52374151,-122.6818129,7/28/2019,17:47,,6191,0430 BIKETOWN,0.49,0:05:36,keypad_rfid_card,FALSE
11951137,Casual,,45.5374569,-122.6504825,7/28/2019,17:42,SW Park at W Burnside - Community Corral,45.52276526,-122.6789939,7/28/2019,17:54,,7113,0602 BIKETOWN,2.12,0:11:45,keypad,FALSE
11951147,Casual,,45.522987,-122.6811288,7/28/2019,17:43,NW Couch at 11th,45.52374151,-122.6818129,7/28/2019,17:45,,6174,0116 BIKETOWN,0.06,0:02:06,mobile,FALSE
11951149,Casual,,45.5307982,-122.6606624,7/28/2019,17:44,SW Park at Portland Art Museum,45.51592353,-122.6833123,7/28/2019,18:03,,7367,"0941 DESIGN BIKE, WATERFRONT WANDERER SW",2.31,0:18:51,mobile,FALSE
11951152,Casual,,45.5364693,-122.6504889,7/28/2019,17:44,,45.5236438,-122.6586877,7/28/2019,17:55,,6632,0278 BIKETOWN,1.35,0:11:06,keypad,FALSE
11951150,Casual,SW River at Montgomery,45.50910258,-122.6735169,7/28/2019,17:44,SW River at Montgomery,45.50910258,-122.6735169,7/28/2019,18:07,,7313,0985 ASCEND BIKE,1.34,0:22:53,keypad,TRUE
11951158,Subscriber,SE Water at Taylor,45.51515295,-122.665776,7/28/2019,17:45,,45.5080632,-122.6632161,7/28/2019,17:50,,7318,0993 BETRUE 2018 TRAINER,0.63,0:04:39,keypad_rfid_card,FALSE
11951161,Subscriber,,45.5409301,-122.6641567,7/28/2019,17:46,NE MLK at Knott,45.54179953,-122.6614845,7/28/2019,17:52,,6866,0690 BIKETOWN,0.36,0:06:01,keypad,FALSE
11951167,Casual,SW River at Montgomery,45.50910258,-122.6735169,7/28/2019,17:46,SW River at Montgomery,45.50910258,-122.6735169,7/28/2019,18:05,,6058,0259 XC BIKETOWN,1.32,0:18:56,keypad,FALSE
11951171,Casual,,45.5314784,-122.6505241,7/28/2019,17:46,,45.5337641,-122.6366764,7/28/2019,17:58,,6219,0477 STL BIKETOWN ,0.99,0:12:00,keypad,TRUE
11951179,Casual,,45.5314784,-122.6505241,7/28/2019,17:47,,45.5337641,-122.6366764,7/28/2019,17:59,,6053,0882 BIKETOWN,1,0:11:38,keypad,TRUE
11951187,Casual,SW River at Montgomery,45.50910258,-122.6735169,7/28/2019,17:48,,45.5071786,-122.6743175,7/28/2019,18:06,,6265,0188 BIKETOWN,1.39,0:18:03,keypad,TRUE
11951188,Casual,,45.5314784,-122.6505241,7/28/2019,17:48,,45.5337641,-122.6366764,7/28/2019,18:00,,6808,0408 BIKETOWN,0.97,0:12:05,keypad,TRUE
11951191,Casual,SW Naito at Morrison,45.51782551,-122.6724963,7/28/2019,17:48,SW Salmon at Waterfront Park,45.51556831,-122.6738924,7/28/2019,19:54,,6420,0283 BIKETOWN,4.77,2:05:16,keypad,TRUE
11951193,Casual,SE 9th at Belmont,45.51633325,-122.6566324,7/28/2019,17:49,SE Belmont at 33rd,45.51649676,-122.6307517,7/28/2019,17:58,,6350,0800 BIKETOWN,1.27,0:09:38,keypad,FALSE
11951194,Casual,SE 9th at Belmont,45.51633325,-122.6566324,7/28/2019,17:49,SE Belmont at 33rd,45.51649676,-122.6307517,7/28/2019,17:59,,6819,0299 BIKETOWN,1.26,0:10:19,keypad,FALSE
11951198,Casual,,45.5351651,-122.6332533,7/28/2019,17:49,,45.5350267,-122.6448377,7/28/2019,17:56,,6113,0227 BIKETOWN,0.66,0:07:05,keypad,FALSE
11951203,Casual,SW Park at SW Wright (Oregon Holocaust Memorial) Community Corral,45.52181825,-122.7044079,7/28/2019,17:50,NW 10th at Everett,45.52500056,-122.6811048,7/28/2019,18:01,,6890,0724 BIKETOWN,1.44,0:11:24,keypad,TRUE
11951202,Subscriber,,45.5203017,-122.6888852,7/28/2019,17:50,,45.5305125,-122.705504,7/28/2019,18:03,,6273,0057 BIKETOWN,1.5,0:13:15,keypad,FALSE
11951204,Subscriber,,45.512196,-122.6476063,7/28/2019,17:50,SE Elliott at Division,45.50512504,-122.6533681,7/28/2019,17:57,,5988,0696 BIKETOWN,0.8,0:07:08,keypad,FALSE
11951207,Casual,SW 5th at Oak,45.5211726,-122.6763654,7/28/2019,17:51,SE Ladd at Hawthorne,45.5120818,-122.6533493,7/28/2019,18:02,,7165,0092 BIKETOWN,1.86,0:11:37,mobile,FALSE
11951210,Casual,SW Park at SW Wright (Oregon Holocaust Memorial) Community Corral,45.52181825,-122.7044079,7/28/2019,17:51,NW 10th at Everett,45.52500056,-122.6811048,7/28/2019,18:01,,6255,0475 BIKETOWN,1.47,0:09:57,keypad,TRUE
11951212,Casual,,45.5239044,-122.6702935,7/28/2019,17:51,SW Harvey Milk at Burnside,45.522793,-122.684012,7/28/2019,18:08,,6352,0119 BIKETOWN,0.78,0:17:25,keypad,FALSE
11951213,Casual,SW Naito at Morrison,45.51782551,-122.6724963,7/28/2019,17:51,SW Salmon at Waterfront Park,45.51556831,-122.6738924,7/28/2019,19:53,,7499,0782 BIKETOWN,5.18,2:02:20,keypad,TRUE
11951219,Subscriber,,45.5266523,-122.6755544,7/28/2019,17:52,NW 13th at Marshall,45.53080401,-122.6844227,7/28/2019,18:11,,7315,0966 WOMEN’S HISTORY MONTH,0.72,0:19:29,mobile,FALSE
11951222,Subscriber,,45.5320931,-122.671116,7/28/2019,17:53,,45.5343683,-122.6690555,7/28/2019,18:11,,7234,0712 BIKETOWN,0.25,0:18:21,keypad_rfid_card,FALSE
11951236,Casual,,45.5128821,-122.6229264,7/28/2019,17:55,SE Taylor at Chavez Community Corral,45.51502139,-122.6224422,7/28/2019,17:59,,6631,0332 BIKETOWN,0.19,0:03:25,mobile,FALSE
11951233,Subscriber,,45.5265656,-122.6802351,7/28/2019,17:55,NW 20th at Burnside,45.52331306,-122.6932633,7/28/2019,21:44,,7395,1007 BIKETOWN DESIGN CHALLENGE,10.22,3:48:45,keypad_rfid_card,FALSE
11951239,Casual,SE 34th at Division,45.5048393,-122.6296306,7/28/2019,17:56,,45.532008,-122.6946458,7/28/2019,18:34,,6180,0693 BIKETOWN,5.2,0:37:32,keypad,FALSE
11951243,Casual,SW 3rd at Ankeny,45.52247868,-122.6732969,7/28/2019,17:57,NW Kearney at 23rd,45.52914205,-122.6987028,7/28/2019,18:25,,28124,0657 BIKETOWN,1.88,0:28:44,keypad,TRUE
11951257,Casual,,45.5231295,-122.6733823,7/28/2019,17:59,NW Kearney at 23rd,45.52914205,-122.6987028,7/28/2019,18:25,,6332,0109 BIKETOWN,1.97,0:26:17,mobile,TRUE
11951258,Casual,SW Market at Keller Fountain Park,45.5123205,-122.6789108,7/28/2019,17:59,,45.5125262,-122.6798017,7/28/2019,18:52,,29537,0294 BIKETOWN,3.18,0:52:39,keypad,FALSE
11951277,Casual,,45.5350267,-122.6448377,7/28/2019,18:02,,45.5351662,-122.6381572,7/28/2019,18:07,,6113,0227 BIKETOWN,0.43,0:05:31,keypad,FALSE
11951280,Casual,SE Belmont at 33rd,45.51649676,-122.6307517,7/28/2019,18:02,,45.5520619,-122.6667467,7/28/2019,18:34,,6819,0299 BIKETOWN,4.17,0:31:35,keypad,FALSE
11951283,Casual,NW Glisan at 21st,45.52634601,-122.6941484,7/28/2019,18:02,NW Front at 17th,45.53715171,-122.6881027,7/28/2019,18:13,,7171,0094 BIKETOWN,1.21,0:10:52,keypad,FALSE
11951285,Subscriber,,45.5266153,-122.6775827,7/28/2019,18:03,,45.5264458,-122.6873355,7/28/2019,19:51,,6821,0198 BIKETOWN,1.44,1:48:08,keypad,FALSE
11951289,Subscriber,,45.5328735,-122.6370985,7/28/2019,18:03,,45.5308499,-122.6328277,7/28/2019,18:11,,6791,,0.62,0:07:43,keypad,FALSE
11951295,Subscriber,,45.5251585,-122.6791683,7/28/2019,18:04,NW 20th at Burnside,45.52331306,-122.6932633,7/28/2019,18:16,,6601,0312 MSS BIKETOWN,0.85,0:11:28,keypad,FALSE
11951298,Casual,NW Thurman at 24th,45.53550403,-122.7006608,7/28/2019,18:05,NW Everett at 22nd,45.52487653,-122.6965141,7/28/2019,18:24,,6459,0406 BIKETOWN,1.58,0:19:09,keypad,FALSE
11951299,Casual,SE Ladd at Hawthorne,45.5120818,-122.6533493,7/28/2019,18:05,NW Front at 17th,45.53715171,-122.6881027,7/28/2019,18:33,,6475,0853 BIKETOWN,3.36,0:28:18,keypad,TRUE
11951300,Casual,SE Ladd at Hawthorne,45.5120818,-122.6533493,7/28/2019,18:05,NW Front at 17th,45.53715171,-122.6881027,7/28/2019,18:33,,6525,0384 BIKETOWN,3.4,0:27:34,keypad,TRUE
11951301,Subscriber,NW 13th at Marshall,45.53080401,-122.6844227,7/28/2019,18:05,,45.5360712,-122.6852715,7/28/2019,18:09,,6779,0218 BIKETOWN,0.28,0:03:21,keypad,FALSE
11951304,Casual,SW Morrison at 18th,45.52196048,-122.6896772,7/28/2019,18:06,,45.5090834,-122.6840225,7/28/2019,18:18,,6064,0732 BIKETOWN,1.26,0:12:26,keypad,FALSE
11951308,Casual,SE Clinton at 21st,45.5033655,-122.6447314,7/28/2019,18:06,SE Elliott at Division,45.50512504,-122.6533681,7/28/2019,18:15,,7490,0815 BIKETOWN,0.54,0:08:49,keypad,FALSE
11951311,Casual,,45.5230215,-122.679085,7/28/2019,18:07,NW Kearney at 23rd,45.52914205,-122.6987028,7/28/2019,18:25,,6048,0741 BIKETOWN,1.5,0:18:02,keypad,TRUE
11951312,Subscriber,SW 18th at Jefferson,45.51816567,-122.6924908,7/28/2019,18:07,Urban Center Plaza at SW 6th St,45.51158277,-122.682281,7/28/2019,18:15,,6060,0447 BIKETOWN,0.98,0:08:04,keypad_rfid_card,FALSE
11951319,Casual,SW Yamhill at Director Park,45.51898132,-122.6812685,7/28/2019,18:08,NW Couch at 11th,45.52374151,-122.6818129,7/28/2019,18:15,,5986,0549 BIKETOWN,0.41,0:07:04,keypad,FALSE
11951320,Casual,NW Thurman at 24th,45.53550403,-122.7006608,7/28/2019,18:08,NW Everett at 22nd,45.52487653,-122.6965141,7/28/2019,18:24,,7254,1031 BIKETOWN ,1.61,0:16:18,keypad,FALSE
11951326,Casual,SW Morrison at Pioneer Courthouse Sq.,45.51928859,-122.6792488,7/28/2019,18:08,NW 4th at Couch,45.52378902,-122.6747386,7/28/2019,18:15,,6778,0167 BIKETOWN,0.6,0:07:09,keypad,FALSE
11951325,Casual,SE 34th at Division,45.5048393,-122.6296306,7/28/2019,18:08,SE 34th at Division,45.5048393,-122.6296306,7/28/2019,19:19,,6381,0842 BIKETOWN,3.93,1:10:53,keypad,TRUE
11951328,Casual,SW 10th at Harvey Milk ,45.52175423,-122.6810794,7/28/2019,18:08,NW Kearney at 23rd,45.52914205,-122.6987028,7/28/2019,18:25,,6794,0465 BIKETOWN,1.39,0:16:31,keypad,TRUE
11951330,Casual,NW Everett at 22nd,45.52487653,-122.6965141,7/28/2019,18:10,,45.5286856,-122.6813285,7/28/2019,18:19,,6556,0397 BIKETOWN,1.01,0:09:39,keypad_rfid_card,FALSE
11951331,Casual,,45.5279495,-122.6823139,7/28/2019,18:10,SW 5th at Morrison,45.51889487,-122.6774061,7/28/2019,18:22,,6065,0584 BIKETOWN,1.1,0:11:56,keypad,FALSE
11951333,Casual,SE Clinton at 21st,45.5033655,-122.6447314,7/28/2019,18:10,SE Elliott at Division,45.50512504,-122.6533681,7/28/2019,18:15,,7172,0540 BIKETOWN,0.55,0:04:52,keypad_rfid_card,FALSE
11951341,Subscriber,NW 13th at Marshall,45.53080401,-122.6844227,7/28/2019,18:12,,45.5327955,-122.6906153,7/28/2019,18:18,,6518,0288 BIKETOWN,0.52,0:06:18,keypad,FALSE
11951342,Subscriber,NW Johnson at Jamison Square,45.5286366,-122.6820195,7/28/2019,18:12,SW Naito at Ankeny Plaza,45.52269573,-122.6703492,7/28/2019,18:21,,6593,0738 BIKETOWN,0.92,0:08:56,keypad,FALSE
11951344,Casual,NW 18th at Flanders,45.52556242,-122.6892561,7/28/2019,18:12,NW 10th at Everett,45.52500056,-122.6811048,7/28/2019,18:21,,6583,0679 BIKETOWN,0.61,0:09:21,keypad,TRUE
11951345,Casual,SE 34th at Division,45.5048393,-122.6296306,7/28/2019,18:12,SE 34th at Division,45.5048393,-122.6296306,7/28/2019,19:19,,7110,0185 XC BIKETOWN,3.98,1:06:49,keypad,TRUE
11951351,Subscriber,,45.5086689,-122.6587476,7/28/2019,18:13,NE 30th at Glisan - Community Corral,45.52643,-122.634719,7/28/2019,19:55,,7179,0431 MSS BIKETOWN,4.39,1:42:06,keypad,FALSE
11951353,Casual,NW 18th at Flanders,45.52556242,-122.6892561,7/28/2019,18:13,NW 10th at Everett,45.52500056,-122.6811048,7/28/2019,18:22,,6397,0627 BIKETOWN,0.59,0:08:17,keypad,TRUE
11951364,Casual,,45.522934,-122.684164,7/28/2019,18:15,,45.5229504,-122.6831526,7/28/2019,18:44,,6885,0682 BIKETOWN,1.66,0:29:10,mobile,FALSE
11951365,Subscriber,,45.5264459,-122.5847126,7/28/2019,18:15,,45.5337303,-122.6088574,7/28/2019,19:44,,6453,0489 BIKETOWN,3.37,1:28:55,keypad,FALSE
11951367,Casual,,45.5106886,-122.6843287,7/28/2019,18:15,,45.5192204,-122.6848841,7/28/2019,18:21,,7202,0251 BIKETOWN,0.82,0:05:56,keypad,FALSE
11951368,Casual,N Williams at Fremont,45.5475928,-122.6667604,7/28/2019,18:16,N Mississippi at N Skidmore,45.55458563,-122.6755413,7/28/2019,18:31,,7247,0254 BIKETOWN,0.96,0:14:29,keypad,FALSE
11951370,Subscriber,SE 9th at Belmont,45.51633325,-122.6566324,7/28/2019,18:17,,45.519372,-122.6607447,7/28/2019,18:25,,6203,0611 BIKETOWN,0.41,0:08:03,keypad,FALSE
11951373,Casual,SW Harrison at 1st,45.50971347,-122.6777159,7/28/2019,18:18,SW Salmon at Waterfront Park,45.51556831,-122.6738924,7/28/2019,19:53,,6069,0890 BIKETOWN,3.71,1:35:11,keypad,TRUE
11951375,Casual,,45.5058822,-122.6619588,7/28/2019,18:18,NW 11th at The Fields,45.53232501,-122.6824299,7/28/2019,18:44,,7294,0997 ASCEND BIKE,2.86,0:25:52,keypad,TRUE
11951378,Casual,,45.5065432,-122.6620427,7/28/2019,18:19,NW 11th at The Fields,45.53232501,-122.6824299,7/28/2019,18:44,,7362,"0952 DESIGN BIKE, EXPLORIN' SE",3.02,0:25:10,keypad,TRUE
11951384,Casual,NE 15th at Broadway,45.53508224,-122.6505639,7/28/2019,18:21,NW 22nd at Lovejoy,45.52976024,-122.6966429,7/28/2019,18:35,,6861,0541 BIKETOWN,2.56,0:14:18,keypad,FALSE
11951383,Subscriber,,45.523086,-122.6754201,7/28/2019,18:21,NW Broadway at Everett,45.52507854,-122.6775563,7/28/2019,18:23,,6503,0326 BIKETOWN,0.15,0:02:08,keypad_rfid_card,FALSE
11951386,Casual,NW 4th at Couch,45.52378902,-122.6747386,7/28/2019,18:21,,45.5202589,-122.6744682,7/28/2019,18:26,,6778,0167 BIKETOWN,0.32,0:05:30,keypad,FALSE
11951390,Casual,SE 9th at Belmont,45.51633325,-122.6566324,7/28/2019,18:21,SE Water at Taylor,45.51515295,-122.665776,7/28/2019,18:29,,6867,0192 BIKETOWN,0.51,0:08:19,keypad,FALSE
11951397,Casual,SE 9th at Belmont,45.51633325,-122.6566324,7/28/2019,18:22,SE Water at Taylor,45.51515295,-122.665776,7/28/2019,18:30,,7271,0359 BIKETOWN,0.52,0:07:11,keypad,FALSE
11951404,Casual,,45.5215967,-122.6737711,7/28/2019,18:24,,45.5250657,-122.684239,7/28/2019,18:36,,6603,0776 BIKETOWN,0.78,0:12:21,keypad,FALSE
11951409,Casual,,45.5215967,-122.6737711,7/28/2019,18:25,,45.5250657,-122.684239,7/28/2019,18:36,,6818,0125 BIKETOWN,0.74,0:11:37,keypad,FALSE
11951428,Subscriber,,45.5300616,-122.6844243,7/28/2019,18:29,,45.5282107,-122.673371,7/28/2019,18:38,,6204,0492 BIKETOWN,0.67,0:09:30,keypad_rfid_card,FALSE
11951429,Casual,SE 9th at Belmont,45.51633325,-122.6566324,7/28/2019,18:29,,45.5229274,-122.657678,7/28/2019,18:34,,6250,0277 BIKETOWN,0.51,0:05:36,keypad,FALSE
11951434,Casual,SW Market at Keller Fountain Park,45.5123205,-122.6789108,7/28/2019,18:29,SW Salmon at Waterfront Park,45.51556831,-122.6738924,7/28/2019,19:54,,6050,0290 BIKETOWN ,3.3,1:24:23,keypad,TRUE
11951437,Casual,NW Marshall at Tanner Springs Park,45.53083126,-122.6815957,7/28/2019,18:30,SW Broadway at Smith Memorial Student Union,45.51184309,-122.68372,7/28/2019,19:17,,6584,0791 BIKETOWN,2.11,0:46:12,keypad,FALSE
11951456,Casual,,45.5202589,-122.6744682,7/28/2019,18:33,,45.5129442,-122.657744,7/28/2019,18:56,,6778,0167 BIKETOWN,2.47,0:23:18,keypad,FALSE
11951460,Casual,,45.5236438,-122.6586877,7/28/2019,18:34,SE 34th at Division,45.5048393,-122.6296306,7/28/2019,19:04,,6632,0278 BIKETOWN,2.74,0:30:37,mobile,FALSE
11951461,Casual,NW Couch at 11th,45.52374151,-122.6818129,7/28/2019,18:34,SW River at Montgomery,45.50910258,-122.6735169,7/28/2019,18:54,,6220,0659 BIKETOWN,1.65,0:20:51,keypad,TRUE
11951462,Casual,NW Thurman at 24th,45.53550403,-122.7006608,7/28/2019,18:34,NW Couch at 11th,45.52374151,-122.6818129,7/28/2019,18:51,,7242,0005 BIKETOWN,1.69,0:16:51,keypad,FALSE
11951465,Subscriber,NW 20th at Burnside,45.52331306,-122.6932633,7/28/2019,18:34,SW Yamhill at Director Park,45.51898132,-122.6812685,7/28/2019,18:42,,6281,0213 BIKETOWN,0.77,0:07:31,keypad,FALSE
11951467,Subscriber,NE Broadway at 12th,45.53496857,-122.653631,7/28/2019,18:35,,45.5330149,-122.6720862,7/28/2019,18:53,,6068,0099 BIKETOWN ,1.2,0:17:58,keypad_rfid_card,FALSE
11951471,Casual,,45.5229308,-122.6586924,7/28/2019,18:36,SE 34th at Division,45.5048393,-122.6296306,7/28/2019,19:04,,19527,0305 BIKETOWN,2.68,0:28:48,mobile,FALSE
11951470,Casual,SW Harvey Milk at Burnside,45.522793,-122.684012,7/28/2019,18:36,,45.5546279,-122.6755257,7/28/2019,19:11,,6202,0891 XC BIKETOWN,2.58,0:34:46,mobile,FALSE
11951474,Casual,,45.5157787,-122.6536717,7/28/2019,18:37,,45.5214925,-122.6556639,7/28/2019,18:48,,6367,0908 BIKETOWN,0.49,0:11:03,keypad,TRUE
11951477,Casual,,45.5264914,-122.6842918,7/28/2019,18:37,NW 13th at Marshall,45.53080401,-122.6844227,7/28/2019,18:40,,6036,0784 BIKETOWN,0.23,0:03:12,keypad_rfid_card,FALSE
11951478,Casual,,45.5157787,-122.6536717,7/28/2019,18:37,,45.5214925,-122.6556639,7/28/2019,18:48,,6377,0110 xc BIKETOWN,0.48,0:10:39,keypad,TRUE
11951479,Casual,,45.5157787,-122.6536717,7/28/2019,18:37,,45.5214925,-122.6556639,7/28/2019,18:48,,6309,0419 BIKETOWN,0.48,0:10:32,keypad,TRUE
11951483,Casual,SW Harvey Milk at Burnside,45.522793,-122.684012,7/28/2019,18:37,,45.5437187,-122.6771278,7/28/2019,19:01,,7351,1003 AIR SAFARI,2.05,0:23:22,mobile,FALSE
11951484,Casual,,45.5193521,-122.679635,7/28/2019,18:38,SE 30th at Division,45.50468892,-122.6345551,7/28/2019,19:13,,6419,0102 BIKETOWN,3.31,0:35:53,mobile,FALSE
11951485,Casual,,45.5157787,-122.6536717,7/28/2019,18:38,,45.5214925,-122.6556639,7/28/2019,18:48,,6400,0827 BIKETOWN,0.47,0:10:03,keypad,TRUE
11951486,Subscriber,,45.5186626,-122.6742051,7/28/2019,18:38,,45.5069185,-122.6733703,7/28/2019,19:08,,6192,0414 BIKETOWN,1.52,0:30:48,keypad,FALSE
11951490,Subscriber,,45.5420968,-122.6524815,7/28/2019,18:38,,45.522912,-122.6526015,7/28/2019,18:47,,6434,0232 BIKETOWN,1.4,0:09:29,keypad,FALSE
11951487,Casual,N Interstate at Willamette - Community Corral,45.56197102,-122.6820369,7/28/2019,18:38,,45.5308058,-122.6653568,7/28/2019,18:52,,6271,0897 BIKETOWN,2.62,0:13:54,keypad,FALSE
11951489,Casual,,45.5286856,-122.6813285,7/28/2019,18:38,,45.5300616,-122.6844243,7/28/2019,18:46,,6556,0397 BIKETOWN,0.37,0:07:27,keypad_rfid_card,FALSE
11951503,Casual,,45.5301343,-122.6803455,7/28/2019,18:40,SW Naito at Ankeny Plaza,45.52269573,-122.6703492,7/28/2019,19:31,,7280,0026 BIKETOWN ,4.04,0:50:41,keypad,FALSE
11951505,Subscriber,SE Elliott at Division,45.50512504,-122.6533681,7/28/2019,18:41,,45.5048289,-122.6450982,7/28/2019,18:46,,5988,0696 BIKETOWN,0.56,0:05:01,keypad,FALSE
11951511,Casual,,45.5315321,-122.6814345,7/28/2019,18:42,SW Naito at Ankeny Plaza,45.52269573,-122.6703492,7/28/2019,19:31,,7136,0502 BIKETOWN,4.15,0:49:16,keypad,FALSE
11951513,Casual,SW 5th at Oak,45.5211726,-122.6763654,7/28/2019,18:42,N Morris at Williams,45.54471503,-122.6667845,7/28/2019,19:43,,6651,0072 BIKETOWN ,2.13,1:00:50,mobile,FALSE
11951522,Subscriber,SW Broadway at Smith Memorial Student Union,45.51184309,-122.68372,7/28/2019,18:43,SW Harrison at 1st,45.50971347,-122.6777159,7/28/2019,19:36,,7261,0588 BIKETOWN,3.9,0:53:11,keypad,FALSE
