COMMON NAME,SCIENTIFIC NAME,GENUS,FAMILY,About,Image,y,x,SPECIES
Sugar Maple,Acer saccharum,Acer,Aceraceae,This tree is native to the northeastern United States and to Canada (where it’s the leaf shown on the flag). It’s a colorful maple in the fall and it’s the source of maple sugar. It can slowly reach an ultimate height of 120 feet.,http://blogs.reed.edu/trees/files/2013/09/IMG_0078-sugar-maple-e1411152629281.jpg,45.48053922,-122.6268357,Acer saccharum
Sugar Maple,Acer saccharum,Acer,Aceraceae,This tree is native to the northeastern United States and to Canada (where it’s the leaf shown on the flag). It’s a colorful maple in the fall and it’s the source of maple sugar. It can slowly reach an ultimate height of 120 feet.,http://blogs.reed.edu/trees/files/2013/09/IMG_0078-sugar-maple-e1411152629281.jpg,45.48053734,-122.6268625,Acer saccharum
Sugar Maple,Acer saccharum,Acer,Aceraceae,This tree is native to the northeastern United States and to Canada (where it’s the leaf shown on the flag). It’s a colorful maple in the fall and it’s the source of maple sugar. It can slowly reach an ultimate height of 120 feet.,http://blogs.reed.edu/trees/files/2013/09/IMG_0078-sugar-maple-e1411152629281.jpg,45.48053264,-122.6268934,Acer saccharum
Sugar Maple,Acer saccharum,Acer,Aceraceae,This tree is native to the northeastern United States and to Canada (where it’s the leaf shown on the flag). It’s a colorful maple in the fall and it’s the source of maple sugar. It can slowly reach an ultimate height of 120 feet.,http://blogs.reed.edu/trees/files/2013/09/IMG_0078-sugar-maple-e1411152629281.jpg,45.48051289,-122.6269685,Acer saccharum
Sugar Maple,Acer saccharum,Acer,Aceraceae,This tree is native to the northeastern United States and to Canada (where it’s the leaf shown on the flag). It’s a colorful maple in the fall and it’s the source of maple sugar. It can slowly reach an ultimate height of 120 feet.,http://blogs.reed.edu/trees/files/2013/09/IMG_0078-sugar-maple-e1411152629281.jpg,45.48052512,-122.6270302,Acer saccharum
Sugar Maple,Acer saccharum,Acer,Aceraceae,This tree is native to the northeastern United States and to Canada (where it’s the leaf shown on the flag). It’s a colorful maple in the fall and it’s the source of maple sugar. It can slowly reach an ultimate height of 120 feet.,http://blogs.reed.edu/trees/files/2013/09/IMG_0078-sugar-maple-e1411152629281.jpg,45.48051759,-122.627061,Acer saccharum
Sugar Maple,Acer saccharum,Acer,Aceraceae,This tree is native to the northeastern United States and to Canada (where it’s the leaf shown on the flag). It’s a colorful maple in the fall and it’s the source of maple sugar. It can slowly reach an ultimate height of 120 feet.,http://blogs.reed.edu/trees/files/2013/09/IMG_0078-sugar-maple-e1411152629281.jpg,45.48021195,-122.6312559,Acer saccharum
Sugar Maple,Acer saccharum,Acer,Aceraceae,This tree is native to the northeastern United States and to Canada (where it’s the leaf shown on the flag). It’s a colorful maple in the fall and it’s the source of maple sugar. It can slowly reach an ultimate height of 120 feet.,http://blogs.reed.edu/trees/files/2013/09/IMG_0078-sugar-maple-e1411152629281.jpg,45.48060034,-122.6294146,Acer saccharum
Sugar Maple,Acer saccharum,Acer,Aceraceae,This tree is native to the northeastern United States and to Canada (where it’s the leaf shown on the flag). It’s a colorful maple in the fall and it’s the source of maple sugar. It can slowly reach an ultimate height of 120 feet.,http://blogs.reed.edu/trees/files/2013/09/IMG_0078-sugar-maple-e1411152629281.jpg,45.48053452,-122.6267968,Acer saccharum
Sugar Maple,Acer saccharum,Acer,Aceraceae,This tree is native to the northeastern United States and to Canada (where it’s the leaf shown on the flag). It’s a colorful maple in the fall and it’s the source of maple sugar. It can slowly reach an ultimate height of 120 feet.,http://blogs.reed.edu/trees/files/2013/09/IMG_0078-sugar-maple-e1411152629281.jpg,45.47945596,-122.6260149,Acer saccharum
Sugar Maple,Acer saccharum,Acer,Aceraceae,This tree is native to the northeastern United States and to Canada (where it’s the leaf shown on the flag). It’s a colorful maple in the fall and it’s the source of maple sugar. It can slowly reach an ultimate height of 120 feet.,http://blogs.reed.edu/trees/files/2013/09/IMG_0078-sugar-maple-e1411152629281.jpg,45.48035022,-122.6275036,Acer saccharum
Sugar Maple,Acer saccharum,Acer,Aceraceae,This tree is native to the northeastern United States and to Canada (where it’s the leaf shown on the flag). It’s a colorful maple in the fall and it’s the source of maple sugar. It can slowly reach an ultimate height of 120 feet.,http://blogs.reed.edu/trees/files/2013/09/IMG_0078-sugar-maple-e1411152629281.jpg,45.48048656,-122.6260364,Acer saccharum
Sugar Maple,Acer saccharum,Acer,Aceraceae,This tree is native to the northeastern United States and to Canada (where it’s the leaf shown on the flag). It’s a colorful maple in the fall and it’s the source of maple sugar. It can slowly reach an ultimate height of 120 feet.,http://blogs.reed.edu/trees/files/2013/09/IMG_0078-sugar-maple-e1411152629281.jpg,45.47965155,-122.6260337,Acer saccharum
Sugar Pine,Pinus lambertiana,Pinus,Pinaceae,"Tallest of all the world’s pines, the Sugar Pine grows the largest cones – 15 to 24 inches long – of any conifer. Needles, usually twisted in bundles of five, are three to four inches thick and dark bluish-green. Its sap contains a sugary substance. Found in large areas of the Siskiyou and Klamath Mountains in Oregon, this species was selected as a replacement from the original planting list.",http://blogs.reed.edu/trees/files/2013/09/PILA2_lg.jpg,45.48116303,-122.6313221,Pinus lambertiana
Sugar Pine,Pinus lambertiana,Pinus,Pinaceae,"Tallest of all the world’s pines, the Sugar Pine grows the largest cones – 15 to 24 inches long – of any conifer. Needles, usually twisted in bundles of five, are three to four inches thick and dark bluish-green. Its sap contains a sugary substance. Found in large areas of the Siskiyou and Klamath Mountains in Oregon, this species was selected as a replacement from the original planting list.",http://blogs.reed.edu/trees/files/2013/09/PILA2_lg.jpg,45.48105771,-122.6308393,Pinus lambertiana
Swedish Aspen,Populus tremula 'Erecta',Populus,Salicaceae,NA,http://blogs.reed.edu/trees/files/2014/08/IMG_0079-e1407971582983.jpg,45.48007099,-122.6332505,Populus tremula 'Erecta'
Swedish Aspen,Populus tremula 'Erecta',Populus,Salicaceae,NA,http://blogs.reed.edu/trees/files/2014/08/IMG_0079-e1407971582983.jpg,45.48007099,-122.6332505,Populus tremula 'Erecta'
Sycamore Maple,Acer pseudoplatanus,Acer,Aceraceae,"This deciduous tree is native to Europe and western Asia. It can attain a height of 100 feet. Leaves are 3-5 inches wide, 5-lobed, thick, prominently veined, dark green above, pale below. The trunk has a scaly bark. This tree does not become colorful in the fall. Sycamore maples are common landscaping trees but they can be invasive in wetland areas and they appear to be moving into the Reed canyon.",http://blogs.reed.edu/trees/files/2013/09/ACPS2_lg.jpg,45.48037749,-122.6274875,Acer pseudoplatanus
Sycamore Maple,Acer pseudoplatanus,Acer,Aceraceae,"This deciduous tree is native to Europe and western Asia. It can attain a height of 100 feet. Leaves are 3-5 inches wide, 5-lobed, thick, prominently veined, dark green above, pale below. The trunk has a scaly bark. This tree does not become colorful in the fall. Sycamore maples are common landscaping trees but they can be invasive in wetland areas and they appear to be moving into the Reed canyon.",http://blogs.reed.edu/trees/files/2013/09/ACPS2_lg.jpg,45.48038125,-122.6274714,Acer pseudoplatanus
Sycamore Maple,Acer pseudoplatanus,Acer,Aceraceae,"This deciduous tree is native to Europe and western Asia. It can attain a height of 100 feet. Leaves are 3-5 inches wide, 5-lobed, thick, prominently veined, dark green above, pale below. The trunk has a scaly bark. This tree does not become colorful in the fall. Sycamore maples are common landscaping trees but they can be invasive in wetland areas and they appear to be moving into the Reed canyon.",http://blogs.reed.edu/trees/files/2013/09/ACPS2_lg.jpg,45.48038689,-122.6274741,Acer pseudoplatanus
Sycamore Maple,Acer pseudoplatanus,Acer,Aceraceae,"This deciduous tree is native to Europe and western Asia. It can attain a height of 100 feet. Leaves are 3-5 inches wide, 5-lobed, thick, prominently veined, dark green above, pale below. The trunk has a scaly bark. This tree does not become colorful in the fall. Sycamore maples are common landscaping trees but they can be invasive in wetland areas and they appear to be moving into the Reed canyon.",http://blogs.reed.edu/trees/files/2013/09/ACPS2_lg.jpg,45.47990072,-122.627065,Acer pseudoplatanus
Sycamore Maple,Acer pseudoplatanus,Acer,Aceraceae,"This deciduous tree is native to Europe and western Asia. It can attain a height of 100 feet. Leaves are 3-5 inches wide, 5-lobed, thick, prominently veined, dark green above, pale below. The trunk has a scaly bark. This tree does not become colorful in the fall. Sycamore maples are common landscaping trees but they can be invasive in wetland areas and they appear to be moving into the Reed canyon.",http://blogs.reed.edu/trees/files/2013/09/ACPS2_lg.jpg,45.47941455,-122.6266425,Acer pseudoplatanus
Sycamore Maple,Acer pseudoplatanus,Acer,Aceraceae,"This deciduous tree is native to Europe and western Asia. It can attain a height of 100 feet. Leaves are 3-5 inches wide, 5-lobed, thick, prominently veined, dark green above, pale below. The trunk has a scaly bark. This tree does not become colorful in the fall. Sycamore maples are common landscaping trees but they can be invasive in wetland areas and they appear to be moving into the Reed canyon.",http://blogs.reed.edu/trees/files/2013/09/ACPS2_lg.jpg,45.48033611,-122.6274794,Acer pseudoplatanus
Thornless Honeylocust,Gleditsia triacanthos var. inermis,Gleditsia,Fabaceae,"The honeylocust is a native tree in the pea family that can grow to be 75 feet tall. The flowers are small and fragrant and the fruits are long, flat pods that spiral and turn brown as they age. The seeds inside the pods look like beans and can actually be roasted and used as a coffee substitute.The trunk and lower branches of the wild honeylocust are covered with sharp, thick thorns, but most buyers purchase a thornless variety sold under the name Gleditsia triacanthos var. inermis (“inermis” means unarmed). Interestingly, most of the trees sold as “thornless honeylocusts” are not bred from any separate stock of plants. Instead, the growers take cuttings from the upper, thornless branches of regular honeylocusts and these cuttings produce thornless trees.",http://blogs.reed.edu/trees/files/2013/09/IMG_0202-thornless-honeylocust-e1411150526258.jpg,45.48386408,-122.6322927,Gleditsia triacanthos... <truncated>
Thornless Honeylocust,Gleditsia triacanthos var. inermis,Gleditsia,Fabaceae,"The honeylocust is a native tree in the pea family that can grow to be 75 feet tall. The flowers are small and fragrant and the fruits are long, flat pods that spiral and turn brown as they age. The seeds inside the pods look like beans and can actually be roasted and used as a coffee substitute.The trunk and lower branches of the wild honeylocust are covered with sharp, thick thorns, but most buyers purchase a thornless variety sold under the name Gleditsia triacanthos var. inermis (“inermis” means unarmed). Interestingly, most of the trees sold as “thornless honeylocusts” are not bred from any separate stock of plants. Instead, the growers take cuttings from the upper, thornless branches of regular honeylocusts and these cuttings produce thornless trees.",http://blogs.reed.edu/trees/files/2013/09/IMG_0202-thornless-honeylocust-e1411150526258.jpg,45.48390922,-122.6319453,Gleditsia triacanthos... <truncated>
Thornless Honeylocust,Gleditsia triacanthos var. inermis,Gleditsia,Fabaceae,"The honeylocust is a native tree in the pea family that can grow to be 75 feet tall. The flowers are small and fragrant and the fruits are long, flat pods that spiral and turn brown as they age. The seeds inside the pods look like beans and can actually be roasted and used as a coffee substitute.The trunk and lower branches of the wild honeylocust are covered with sharp, thick thorns, but most buyers purchase a thornless variety sold under the name Gleditsia triacanthos var. inermis (“inermis” means unarmed). Interestingly, most of the trees sold as “thornless honeylocusts” are not bred from any separate stock of plants. Instead, the growers take cuttings from the upper, thornless branches of regular honeylocusts and these cuttings produce thornless trees.",http://blogs.reed.edu/trees/files/2013/09/IMG_0202-thornless-honeylocust-e1411150526258.jpg,45.48392614,-122.6316033,Gleditsia triacanthos... <truncated>
Thornless Honeylocust,Gleditsia triacanthos var. inermis,Gleditsia,Fabaceae,"The honeylocust is a native tree in the pea family that can grow to be 75 feet tall. The flowers are small and fragrant and the fruits are long, flat pods that spiral and turn brown as they age. The seeds inside the pods look like beans and can actually be roasted and used as a coffee substitute.The trunk and lower branches of the wild honeylocust are covered with sharp, thick thorns, but most buyers purchase a thornless variety sold under the name Gleditsia triacanthos var. inermis (“inermis” means unarmed). Interestingly, most of the trees sold as “thornless honeylocusts” are not bred from any separate stock of plants. Instead, the growers take cuttings from the upper, thornless branches of regular honeylocusts and these cuttings produce thornless trees.",http://blogs.reed.edu/trees/files/2013/09/IMG_0202-thornless-honeylocust-e1411150526258.jpg,45.48389041,-122.6321371,Gleditsia triacanthos... <truncated>
Thornless Honeylocust,Gleditsia triacanthos var. inermis,Gleditsia,Fabaceae,"The honeylocust is a native tree in the pea family that can grow to be 75 feet tall. The flowers are small and fragrant and the fruits are long, flat pods that spiral and turn brown as they age. The seeds inside the pods look like beans and can actually be roasted and used as a coffee substitute.The trunk and lower branches of the wild honeylocust are covered with sharp, thick thorns, but most buyers purchase a thornless variety sold under the name Gleditsia triacanthos var. inermis (“inermis” means unarmed). Interestingly, most of the trees sold as “thornless honeylocusts” are not bred from any separate stock of plants. Instead, the growers take cuttings from the upper, thornless branches of regular honeylocusts and these cuttings produce thornless trees.",http://blogs.reed.edu/trees/files/2013/09/IMG_0202-thornless-honeylocust-e1411150526258.jpg,45.48018378,-122.6350017,Gleditsia triacanthos... <truncated>
Thornless Honeylocust,Gleditsia triacanthos var. inermis,Gleditsia,Fabaceae,"The honeylocust is a native tree in the pea family that can grow to be 75 feet tall. The flowers are small and fragrant and the fruits are long, flat pods that spiral and turn brown as they age. The seeds inside the pods look like beans and can actually be roasted and used as a coffee substitute.The trunk and lower branches of the wild honeylocust are covered with sharp, thick thorns, but most buyers purchase a thornless variety sold under the name Gleditsia triacanthos var. inermis (“inermis” means unarmed). Interestingly, most of the trees sold as “thornless honeylocusts” are not bred from any separate stock of plants. Instead, the growers take cuttings from the upper, thornless branches of regular honeylocusts and these cuttings produce thornless trees.",http://blogs.reed.edu/trees/files/2013/09/IMG_0202-thornless-honeylocust-e1411150526258.jpg,45.4805853,-122.6350138,Gleditsia triacanthos ... <truncated>
Thornless Honeylocust,Gleditsia triacanthos var. inermis,Gleditsia,Fabaceae,"The honeylocust is a native tree in the pea family that can grow to be 75 feet tall. The flowers are small and fragrant and the fruits are long, flat pods that spiral and turn brown as they age. The seeds inside the pods look like beans and can actually be roasted and used as a coffee substitute.The trunk and lower branches of the wild honeylocust are covered with sharp, thick thorns, but most buyers purchase a thornless variety sold under the name Gleditsia triacanthos var. inermis (“inermis” means unarmed). Interestingly, most of the trees sold as “thornless honeylocusts” are not bred from any separate stock of plants. Instead, the growers take cuttings from the upper, thornless branches of regular honeylocusts and these cuttings produce thornless trees.",http://blogs.reed.edu/trees/files/2013/09/IMG_0202-thornless-honeylocust-e1411150526258.jpg,45.48042638,-122.6348475,Gleditsia triacanthos... <truncated>
Thornless Honeylocust,Gleditsia triacanthos var. inermis,Gleditsia,Fabaceae,"The honeylocust is a native tree in the pea family that can grow to be 75 feet tall. The flowers are small and fragrant and the fruits are long, flat pods that spiral and turn brown as they age. The seeds inside the pods look like beans and can actually be roasted and used as a coffee substitute.The trunk and lower branches of the wild honeylocust are covered with sharp, thick thorns, but most buyers purchase a thornless variety sold under the name Gleditsia triacanthos var. inermis (“inermis” means unarmed). Interestingly, most of the trees sold as “thornless honeylocusts” are not bred from any separate stock of plants. Instead, the growers take cuttings from the upper, thornless branches of regular honeylocusts and these cuttings produce thornless trees.",http://blogs.reed.edu/trees/files/2013/09/IMG_0202-thornless-honeylocust-e1411150526258.jpg,45.48032671,-122.6345618,Gleditsia triacanthos... <truncated>
Thornless Honeylocust,Gleditsia triacanthos var. inermis,Gleditsia,Fabaceae,"The honeylocust is a native tree in the pea family that can grow to be 75 feet tall. The flowers are small and fragrant and the fruits are long, flat pods that spiral and turn brown as they age. The seeds inside the pods look like beans and can actually be roasted and used as a coffee substitute.The trunk and lower branches of the wild honeylocust are covered with sharp, thick thorns, but most buyers purchase a thornless variety sold under the name Gleditsia triacanthos var. inermis (“inermis” means unarmed). Interestingly, most of the trees sold as “thornless honeylocusts” are not bred from any separate stock of plants. Instead, the growers take cuttings from the upper, thornless branches of regular honeylocusts and these cuttings produce thornless trees.",http://blogs.reed.edu/trees/files/2013/09/IMG_0202-thornless-honeylocust-e1411150526258.jpg,45.48018002,-122.6347362,Gleditsia triacanthos... <truncated>
Thornless Honeylocust,Gleditsia triacanthos var. inermis,Gleditsia,Fabaceae,"The honeylocust is a native tree in the pea family that can grow to be 75 feet tall. The flowers are small and fragrant and the fruits are long, flat pods that spiral and turn brown as they age. The seeds inside the pods look like beans and can actually be roasted and used as a coffee substitute.The trunk and lower branches of the wild honeylocust are covered with sharp, thick thorns, but most buyers purchase a thornless variety sold under the name Gleditsia triacanthos var. inermis (“inermis” means unarmed). Interestingly, most of the trees sold as “thornless honeylocusts” are not bred from any separate stock of plants. Instead, the growers take cuttings from the upper, thornless branches of regular honeylocusts and these cuttings produce thornless trees.",http://blogs.reed.edu/trees/files/2013/09/IMG_0202-thornless-honeylocust-e1411150526258.jpg,45.48386879,-122.6324804,Gleditsia triacanthos... <truncated>
Thornless Honeylocust,Gleditsia triacanthos var. inermis,Gleditsia,Fabaceae,"The honeylocust is a native tree in the pea family that can grow to be 75 feet tall. The flowers are small and fragrant and the fruits are long, flat pods that spiral and turn brown as they age. The seeds inside the pods look like beans and can actually be roasted and used as a coffee substitute.The trunk and lower branches of the wild honeylocust are covered with sharp, thick thorns, but most buyers purchase a thornless variety sold under the name Gleditsia triacanthos var. inermis (“inermis” means unarmed). Interestingly, most of the trees sold as “thornless honeylocusts” are not bred from any separate stock of plants. Instead, the growers take cuttings from the upper, thornless branches of regular honeylocusts and these cuttings produce thornless trees.",http://blogs.reed.edu/trees/files/2013/09/IMG_0202-thornless-honeylocust-e1411150526258.jpg,45.48118992,-122.6351412,Gleditsia triacanthos... <truncated>
Thornless Honeylocust,Gleditsia triacanthos var. inermis,Gleditsia,Fabaceae,"The honeylocust is a native tree in the pea family that can grow to be 75 feet tall. The flowers are small and fragrant and the fruits are long, flat pods that spiral and turn brown as they age. The seeds inside the pods look like beans and can actually be roasted and used as a coffee substitute.The trunk and lower branches of the wild honeylocust are covered with sharp, thick thorns, but most buyers purchase a thornless variety sold under the name Gleditsia triacanthos var. inermis (“inermis” means unarmed). Interestingly, most of the trees sold as “thornless honeylocusts” are not bred from any separate stock of plants. Instead, the growers take cuttings from the upper, thornless branches of regular honeylocusts and these cuttings produce thornless trees.",http://blogs.reed.edu/trees/files/2013/09/IMG_0202-thornless-honeylocust-e1411150526258.jpg,45.4807884,-122.6351184,Gleditsia triacanthos ... <truncated>
Thornless Honeylocust,Gleditsia triacanthos var. inermis,Gleditsia,Fabaceae,"The honeylocust is a native tree in the pea family that can grow to be 75 feet tall. The flowers are small and fragrant and the fruits are long, flat pods that spiral and turn brown as they age. The seeds inside the pods look like beans and can actually be roasted and used as a coffee substitute.The trunk and lower branches of the wild honeylocust are covered with sharp, thick thorns, but most buyers purchase a thornless variety sold under the name Gleditsia triacanthos var. inermis (“inermis” means unarmed). Interestingly, most of the trees sold as “thornless honeylocusts” are not bred from any separate stock of plants. Instead, the growers take cuttings from the upper, thornless branches of regular honeylocusts and these cuttings produce thornless trees.",http://blogs.reed.edu/trees/files/2013/09/IMG_0202-thornless-honeylocust-e1411150526258.jpg,45.48131216,-122.6352766,Gleditsia triacanthos... <truncated>
Thornless Honeylocust,Gleditsia triacanthos var. inermis,Gleditsia,Fabaceae,"The honeylocust is a native tree in the pea family that can grow to be 75 feet tall. The flowers are small and fragrant and the fruits are long, flat pods that spiral and turn brown as they age. The seeds inside the pods look like beans and can actually be roasted and used as a coffee substitute.The trunk and lower branches of the wild honeylocust are covered with sharp, thick thorns, but most buyers purchase a thornless variety sold under the name Gleditsia triacanthos var. inermis (“inermis” means unarmed). Interestingly, most of the trees sold as “thornless honeylocusts” are not bred from any separate stock of plants. Instead, the growers take cuttings from the upper, thornless branches of regular honeylocusts and these cuttings produce thornless trees.",http://blogs.reed.edu/trees/files/2013/09/IMG_0202-thornless-honeylocust-e1411150526258.jpg,45.48312508,-122.6337236,Gleditsia triacanthos... <truncated>
Thornless Honeylocust,Gleditsia triacanthos var. inermis,Gleditsia,Fabaceae,"The honeylocust is a native tree in the pea family that can grow to be 75 feet tall. The flowers are small and fragrant and the fruits are long, flat pods that spiral and turn brown as they age. The seeds inside the pods look like beans and can actually be roasted and used as a coffee substitute.The trunk and lower branches of the wild honeylocust are covered with sharp, thick thorns, but most buyers purchase a thornless variety sold under the name Gleditsia triacanthos var. inermis (“inermis” means unarmed). Interestingly, most of the trees sold as “thornless honeylocusts” are not bred from any separate stock of plants. Instead, the growers take cuttings from the upper, thornless branches of regular honeylocusts and these cuttings produce thornless trees.",http://blogs.reed.edu/trees/files/2013/09/IMG_0202-thornless-honeylocust-e1411150526258.jpg,45.48098869,-122.6351492,Gleditsia triacanthos... <truncated>
Thornless Honeylocust,Gleditsia triacanthos var. inermis,Gleditsia,Fabaceae,"The honeylocust is a native tree in the pea family that can grow to be 75 feet tall. The flowers are small and fragrant and the fruits are long, flat pods that spiral and turn brown as they age. The seeds inside the pods look like beans and can actually be roasted and used as a coffee substitute.The trunk and lower branches of the wild honeylocust are covered with sharp, thick thorns, but most buyers purchase a thornless variety sold under the name Gleditsia triacanthos var. inermis (“inermis” means unarmed). Interestingly, most of the trees sold as “thornless honeylocusts” are not bred from any separate stock of plants. Instead, the growers take cuttings from the upper, thornless branches of regular honeylocusts and these cuttings produce thornless trees.",http://blogs.reed.edu/trees/files/2013/09/IMG_0202-thornless-honeylocust-e1411150526258.jpg,45.48389323,-122.6314357,Gleditsia triacanthos... <truncated>
Thornless Honeylocust,Gleditsia triacanthos var. inermis,Gleditsia,Fabaceae,"The honeylocust is a native tree in the pea family that can grow to be 75 feet tall. The flowers are small and fragrant and the fruits are long, flat pods that spiral and turn brown as they age. The seeds inside the pods look like beans and can actually be roasted and used as a coffee substitute.The trunk and lower branches of the wild honeylocust are covered with sharp, thick thorns, but most buyers purchase a thornless variety sold under the name Gleditsia triacanthos var. inermis (“inermis” means unarmed). Interestingly, most of the trees sold as “thornless honeylocusts” are not bred from any separate stock of plants. Instead, the growers take cuttings from the upper, thornless branches of regular honeylocusts and these cuttings produce thornless trees.",http://blogs.reed.edu/trees/files/2013/09/IMG_0202-thornless-honeylocust-e1411150526258.jpg,45.48027593,-122.6346248,Gleditsia triacanthos... <truncated>
Thornless Honeylocust,Gleditsia triacanthos var. inermis,Gleditsia,Fabaceae,"The honeylocust is a native tree in the pea family that can grow to be 75 feet tall. The flowers are small and fragrant and the fruits are long, flat pods that spiral and turn brown as they age. The seeds inside the pods look like beans and can actually be roasted and used as a coffee substitute.The trunk and lower branches of the wild honeylocust are covered with sharp, thick thorns, but most buyers purchase a thornless variety sold under the name Gleditsia triacanthos var. inermis (“inermis” means unarmed). Interestingly, most of the trees sold as “thornless honeylocusts” are not bred from any separate stock of plants. Instead, the growers take cuttings from the upper, thornless branches of regular honeylocusts and these cuttings produce thornless trees.",http://blogs.reed.edu/trees/files/2013/09/IMG_0202-thornless-honeylocust-e1411150526258.jpg,45.48135635,-122.6350594,Gleditsia triacanthos... <truncated>
Thornless Honeylocust,Gleditsia triacanthos var. inermis,Gleditsia,Fabaceae,"The honeylocust is a native tree in the pea family that can grow to be 75 feet tall. The flowers are small and fragrant and the fruits are long, flat pods that spiral and turn brown as they age. The seeds inside the pods look like beans and can actually be roasted and used as a coffee substitute.The trunk and lower branches of the wild honeylocust are covered with sharp, thick thorns, but most buyers purchase a thornless variety sold under the name Gleditsia triacanthos var. inermis (“inermis” means unarmed). Interestingly, most of the trees sold as “thornless honeylocusts” are not bred from any separate stock of plants. Instead, the growers take cuttings from the upper, thornless branches of regular honeylocusts and these cuttings produce thornless trees.",http://blogs.reed.edu/trees/files/2013/09/IMG_0202-thornless-honeylocust-e1411150526258.jpg,45.48205358,-122.6333562,Gleditsia triacanthos... <truncated>
Thornless Honeylocust,Gleditsia triacanthos var. inermis,Gleditsia,Fabaceae,"The honeylocust is a native tree in the pea family that can grow to be 75 feet tall. The flowers are small and fragrant and the fruits are long, flat pods that spiral and turn brown as they age. The seeds inside the pods look like beans and can actually be roasted and used as a coffee substitute.The trunk and lower branches of the wild honeylocust are covered with sharp, thick thorns, but most buyers purchase a thornless variety sold under the name Gleditsia triacanthos var. inermis (“inermis” means unarmed). Interestingly, most of the trees sold as “thornless honeylocusts” are not bred from any separate stock of plants. Instead, the growers take cuttings from the upper, thornless branches of regular honeylocusts and these cuttings produce thornless trees.",http://blogs.reed.edu/trees/files/2013/09/IMG_0202-thornless-honeylocust-e1411150526258.jpg,45.48392708,-122.6317857,Gleditsia triacanthos... <truncated>
Tulip Tree,Liriodendron tulipifera,Liriodendron,Magnoliaceae,"“[He] proceeded to clear for us a path to the foot of an enormously tall tulip-tree, which stood, with some eight or ten oaks, upon the level, and far surpassed them all, and all other trees which I had then ever seen, in the beauty of its foliage and form, in the wide spread of its branches, and in the general majesty of its appearance.”– Edgar Allan Poe, “The Gold-Bug” As Poe described, the tulip tree is an impressive species that can reach up to 200 feet. Typically, it has a straight trunk, and the dark green leaves are almost square in shape. The beautiful flowers are yellow-green and shaped like tulips, but difficult to see because they blend with the foliage. The leaves seem to attract insects and large numbers of bees can be found in the foliage in the summertime (which may have been one source of inspiration for Poe’s tale). Tulip trees are native to eastern North America.",http://blogs.reed.edu/trees/... <truncated>,45.48180826,-122.631374,
Tulip Tree,Liriodendron tulipifera,Liriodendron,Magnoliaceae,"“[He] proceeded to clear for us a path to the foot of an enormously tall tulip-tree, which stood, with some eight or ten oaks, upon the level, and far surpassed them all, and all other trees which I had then ever seen, in the beauty of its foliage and form, in the wide spread of its branches, and in the general majesty of its appearance.”– Edgar Allan Poe, “The Gold-Bug” As Poe described, the tulip tree is an impressive species that can reach up to 200 feet. Typically, it has a straight trunk, and the dark green leaves are almost square in shape. The beautiful flowers are yellow-green and shaped like tulips, but difficult to see because they blend with the foliage. The leaves seem to attract insects and large numbers of bees can be found in the foliage in the summertime (which may have been one source of inspiration for Poe’s tale). Tulip trees are native to eastern North America.",http://blogs.reed.edu/trees/... <truncated>,45.47998631,-122.6338926,
Tulip Tree,Liriodendron tulipifera,Liriodendron,Magnoliaceae,"“[He] proceeded to clear for us a path to the foot of an enormously tall tulip-tree, which stood, with some eight or ten oaks, upon the level, and far surpassed them all, and all other trees which I had then ever seen, in the beauty of its foliage and form, in the wide spread of its branches, and in the general majesty of its appearance.”– Edgar Allan Poe, “The Gold-Bug” As Poe described, the tulip tree is an impressive species that can reach up to 200 feet. Typically, it has a straight trunk, and the dark green leaves are almost square in shape. The beautiful flowers are yellow-green and shaped like tulips, but difficult to see because they blend with the foliage. The leaves seem to attract insects and large numbers of bees can be found in the foliage in the summertime (which may have been one source of inspiration for Poe’s tale). Tulip trees are native to eastern North America.",http://blogs.reed.edu/trees/... <truncated>,45.48016309,-122.6334701,
Tulip Tree,Liriodendron tulipifera,Liriodendron,Magnoliaceae,"“[He] proceeded to clear for us a path to the foot of an enormously tall tulip-tree, which stood, with some eight or ten oaks, upon the level, and far surpassed them all, and all other trees which I had then ever seen, in the beauty of its foliage and form, in the wide spread of its branches, and in the general majesty of its appearance.”– Edgar Allan Poe, “The Gold-Bug” As Poe described, the tulip tree is an impressive species that can reach up to 200 feet. Typically, it has a straight trunk, and the dark green leaves are almost square in shape. The beautiful flowers are yellow-green and shaped like tulips, but difficult to see because they blend with the foliage. The leaves seem to attract insects and large numbers of bees can be found in the foliage in the summertime (which may have been one source of inspiration for Poe’s tale). Tulip trees are native to eastern North America.",http://blogs.reed.edu/trees/... <truncated>,45.48103571,-122.629011,
