"PLT_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","PLOT_STATUS_CD","INTENSITY","PLOT_ID","COUNTYFIPS","HEXID","PROVINCE","SECTION","SUBSECTION","elev","tri","lfevc","lfevh","ppt","tmin01","tmean","tmax","tmin","tdmean","tcc23","tnt","BA","VOLCFNET","VOLBFNET","TPA_UNADJ","DRYBIO_AG","CARBON_AG"
"889751220290487",2022,41,2,19,83451,1,"202","PID410201983451","41019",103067,"M242","M242B","M242Ba",842,116.554710388184,75,19,1320,-152,963,1631,295,292,83,1,185.537,277.478,11933.129,75844.495,224.141,115.669
"889751221290487",2022,41,4,25,66391,1,"201","PID410402566391","41025",92839,"M332","M332G","M332Gh",1775,24.7184143066406,37,16,522,-785,572,1249,-106,-293,39,1,57.16,74.653,1663.728,8912.846,35.292,17.828
"889751222290487",2022,41,1,43,98558,1,"203","PID410104398558","41043",79371,"M242","M242B","M242Bb",667,110.099952697754,76,34,2200,57,1011,1501,522,535,79,1,107.303,194.18,8012.052,50741.874,152.735,78.318
"889751223290487",2022,41,3,35,52225,1,"201","PID410303552225","41035",118095,"M242","M242C","M242Ce",1491,29.2232780456543,38,21,642,-581,686,1447,-76,-36,26,1,93.268,91.708,1280.041,5591.792,33.817,17.307
"889751224290487",2022,41,3,37,84269,1,"201","PID410303784269","41037",128508,"M261","M261G","M261Gf",2126,56.3648834228516,36,19,985,-780,451,1104,-201,-515,70,1,404.415,146.195,2789.872,13704.713,55.581,27.995
"889751225290487",2022,41,4,23,63961,1,"202","PID410402363961","41023",69168,"M332","M332G","M332Gl",1694,34.1174430847168,59,12,753,-649,554,1126,-19,-235,80,1,1350.416,183.341,3844.672,15860.345,83.391,40.335
"889751227290487",2022,41,2,29,58757,1,"201","PID410202958757","41029",122616,"M261","M261A","M261Av",1010,40.7430992126465,69,28,838,-280,937,1632,244,127,76,1,364.559,200.151,6338.906,34658.016,135.496,68.676
"889751228290487",2022,41,3,17,66198,1,"202","PID410301766198","41017",94753,"M242","M242C","M242Ce",1554,22,41,18,289,-760,596,1450,-258,-205,37,1,153.449,92.836,1896.696,7381.879,43.413,22.187
"889751229290487",2022,41,4,25,76970,1,"202","PID410402576970","41025",93159,"M332","M332G","M332Gh",1534,49.9099197387695,34,11,409,-767,599,1412,-213,-257,25,1,91.27,65.226,1706.959,9205.856,31.661,16.242
"889751230290487",2022,41,3,35,59387,1,"202","PID410303559387","41035",102050,"M242","M242C","M242Cf",1427,6.40312433242798,25,13,806,-714,608,1385,-171,-58,14,1,20.03,45.084,1737.022,11531.718,30.185,15.485
"889751231290487",2022,41,3,37,83262,1,"202","PID410303783262","41037",111723,"M242","M242C","M242Ce",1710,29.9666481018066,11,18,647,-727,589,1378,-200,-214,44,2,237.43,181.764,4339.809,23371.206,96.588,49.526
"889751232290487",2022,41,4,63,97067,1,"202","PID410406397067","41063",51517,"M332","M332G","M332Gl",1418,28.4429244995117,60,19,969,-459,720,1219,220,-68,80,1,164.417,295.029,11776.261,74797.923,216.308,103.776
"889751233290487",2022,41,4,59,71233,1,"201","PID410405971233","41059",49482,"M332","M332G","M332Gl",1150,146.441116333008,46,18,1407,-494,703,1247,161,-48,79,1,180.021,20.382,299.43,1334.88,10.143,4.868
"889751234290487",2022,41,4,23,78104,1,"202","PID410402378104","41023",78833,"M332","M332G","M332Gl",1928,35.8468971252441,50,22,841,-773,497,1048,-53,-308,58,1,532.815,104.683,1579.524,3807.979,39.597,19.685
"889751235290487",2022,41,3,35,84594,1,"201","PID410303584594","41035",120694,"M261","M261G","M261Gc",1459,10.8627805709839,44,22,740,-632,674,1442,-93,-74,56,1,319.435,174.989,4093.282,20321.236,86.291,44.372
"889751236290487",2022,41,1,39,78973,1,"202","PID410103978973","41039",92614,"M242","M242B","M242Bb",1393,124.88794708252,71,31,1839,-238,723,1261,185,68,72,1,87.113,377.257,19054.584,136742.238,361.445,185.948
"889751237290487",2022,41,4,63,58415,1,"201","PID410406358415","41063",53352,"M332","M332G","M332Gf",1293,10.2469511032104,37,18,660,-474,791,1350,232,-73,50,1,108.325,87.392,2005.828,9830.961,42.083,21.668
"889751238290487",2022,41,2,19,61359,1,"201","PID410201961359","41019",106807,"M242","M242B","M242Be",1761,11.1355285644531,9,24,1388,-577,531,1209,-146,-147,12,2,1458.22,137.383,1638.662,3089.419,44.042,22.118
"889751239290487",2022,41,0,5,63212,1,"203","PID410000563212","41005",65252,"M242","M242B","M242Bb",914,40.2492218017578,29,24,1788,-302,762,1278,247,233,80,2,463.868,335.703,13143.371,78656.476,245.862,126.492
"889751240290487",2022,41,3,69,58026,1,"202","PID410306958026","41069",81388,"M332","M332G","M332Gb",1693,9.79795932769775,39,19,735,-618,593,1194,-8,-225,31,1,56.138,85.93,2536.049,15098.276,50.324,25.267
"889751241290487",2022,41,4,23,54156,1,"201","PID410402354156","41023",69522,"M332","M332G","M332Gl",1862,78.6256942749023,58,22,867,-776,453,1006,-100,-247,69,1,171.254,57.151,1696.369,8284.6,30.253,14.73
"889751242290487",2022,41,3,35,73816,1,"201","PID410303573816","41035",120961,"M261","M261G","M261Ga",1412,46.8187980651855,40,18,422,-713,713,1582,-155,-77,45,1,79.234,92.348,1710.064,8332.525,38.593,19.775
"889751243290487",2022,41,3,35,79149,1,"203","PID410303579149","41035",102827,"M242","M242C","M242Ce",1565,59.6908721923828,44,18,733,-634,610,1352,-133,-80,40,1,430.237,113.379,1811.009,9185.537,47.458,23.857
"889751244290487",2022,41,4,23,80545,1,"202","PID410402380545","41023",76571,"M332","M332G","M332Gp",1731,29.9833278656006,51,22,692,-693,607,1196,19,-220,55,1,687.244,111.854,2055.69,9224.212,46.53,23.003
"889751245290487",2022,41,2,15,77799,1,"201","PID410201577799","41015",115195,"M242","M242A","M242Ah",385,95.7026672363281,76,25,3925,410,1196,1696,696,677,83,1,829.928,246.119,4492.27,18239.042,112.742,56.348
"889751246290487",2022,41,3,17,66537,1,"202","PID410301766537","41017",94066,"M242","M242C","M242Ce",1479,7.07106781005859,31,16,289,-690,631,1476,-213,-185,31,1,531.296,85.356,1657.81,5667.428,35.586,17.9
"889751247290487",2022,41,3,35,56311,1,"203","PID410303556311","41035",121651,"M261","M261G","M261Ga",1483,6,21,15,419,-654,737,1550,-76,-57,7,1,97.265,82.982,1515.437,7681.506,37.421,18.775
"889751248290487",2022,41,2,19,94806,1,"201","PID410201994806","41019",110563,"M242","M242B","M242Bg",626,64.0858764648438,36,18,1017,-31,1140,1856,423,406,40,1,6.018,3.025,36.994,118.763,1.301,0.667
"889751249290487",2022,41,2,15,78988,1,"201","PID410201578988","41015",129301,"263","263A","263Ab",441,63.2534599304199,76,30,2489,269,1191,1781,602,691,82,1,188.512,250.039,9816.357,61673.139,227.05,114.534
"889751250290487",2022,41,4,23,86594,1,"201","PID410402386594","41023",83136,"M332","M332G","M332Gl",2136,29.1376037597656,34,17,984,-890,393,979,-193,-411,24,1,408.186,33.691,129.061,0,6.26,3.195
"889751251290487",2022,41,2,33,80278,1,"202","PID410203380278","41033",122506,"M261","M261A","M261Aa",1294,98.9039916992188,18,5,2644,77,956,1434,478,219,11,1,462.827,66.975,1287.337,8085.372,31.353,16.279
"889751252290487",2022,41,4,1,66607,1,"201","PID410400166607","41001",81341,"M332","M332G","M332Gl",1948,55.4436645507812,54,24,866,-782,498,1058,-61,-311,58,1,348.526,107.9,2051.308,8295.764,44.844,22.504
"889751253290487",2022,41,1,43,82086,1,"203","PID410104382086","41043",77216,"M242","M242B","M242Bb",1208,68.4178314208984,53,19,2268,-142,776,1245,307,310,60,1,169.937,120.174,4573.781,31423.48,87.277,44.676
"889751254290487",2022,41,3,35,57931,1,"201","PID410303557931","41035",113725,"M242","M242C","M242Ce",1395,4.69041585922241,37,17,524,-711,674,1516,-167,-22,34,1,831.157,105.285,1513.174,4773.546,40.603,20.446
"889751255290487",2022,41,4,23,79498,1,"202","PID410402379498","41023",77214,"M332","M332G","M332Gl",1528,48.4561653137207,56,23,692,-741,627,1295,-40,-155,73,1,1475.754,109.625,1332.138,5842.477,41.703,21.086
"889751256290487",2022,41,2,19,63225,1,"202","PID410201963225","41019",111698,"M242","M242B","M242Bg",630,51.0685806274414,42,25,1065,-35,1130,1828,431,378,42,1,59.158,115.374,3790.328,23197.338,70.011,36.645
"889751257290487",2022,41,2,33,56709,1,"201","PID410203356709","41033",129535,"M261","M261A","M261Aa",494,29.0344619750977,34,21,2045,-86,1122,1931,313,324,32,1,117.092,21.52,297.02,1372.189,6.445,3.436
"889751258290487",2022,41,2,19,51194,1,"202","PID410201951194","41019",107163,"M242","M242B","M242Bb",1436,56.7890815734863,70,25,1468,-379,732,1388,76,79,85,1,407.39,285.68,9304.643,59650.476,202.315,103.931
"889751259290487",2022,41,2,29,57062,1,"203","PID410202957062","41029",112528,"M242","M242B","M242Bg",859,25.5147018432617,9,21,1170,-212,998,1739,258,209,16,2,330.426,316.853,13359.796,87833.404,237.178,121.334
"889751260290487",2022,41,4,61,51362,1,"201","PID410406151362","41061",62503,"M332","M332G","M332Gc",1329,27.964262008667,9,13,564,-520,738,1357,118,22,5,2,3097.898,162.717,1891.737,9896.035,63.185,30.865
"889751261290487",2022,41,3,17,96618,1,"201","PID410301796618","41017",90514,"M242","M242C","M242Ce",1335,8.3066234588623,36,21,507,-554,723,1477,-31,-60,44,1,230.684,163.163,3745.641,16778.574,80.547,41.215
"889751262290487",2022,41,4,59,57579,1,"203","PID410405957579","41059",64156,"M332","M332G","M332Gc",1420,44.3057556152344,42,17,607,-627,653,1286,20,-62,53,1,581.894,78.672,1728.951,10513.929,37.37,18.647
"889751263290487",2022,41,3,35,87164,1,"202","PID410303587164","41035",97105,"M242","M242C","M242Ce",1566,48.85693359375,69,24,820,-573,573,1223,-77,-86,68,1,439.23,160.288,5528.405,34395.654,99.296,50.651
"889751264290487",2022,41,4,59,76102,1,"202","PID410405976102","41059",65756,"M332","M332G","M332Gl",1723,10.908712387085,43,17,754,-629,569,1107,31,-151,46,1,3703.91,147.707,932.774,1517.446,44.086,22.153
"889751265290487",2022,41,4,23,84075,1,"201","PID410402384075","41023",76214,"M332","M332G","M332Gp",1538,18.6547584533691,18,12,637,-810,608,1293,-75,-141,12,1,188.014,85.123,2515.153,15363.393,51.552,25.253
"889751267290487",2022,41,3,17,58649,1,"201","PID410301758649","41017",89834,"M242","M242C","M242Ce",1587,17.9443588256836,43,20,905,-556,601,1278,-76,-124,57,1,430.941,129.119,4763.12,31005.19,81.354,41.731
"889751268290487",2022,41,1,39,98036,1,"201","PID410103998036","41039",91067,"M242","M242B","M242Bb",1339,114.926063537598,35,18,2466,-215,746,1281,211,104,86,1,537.314,102.761,1292.647,4502.66,37.373,19.044
"889751269290487",2022,41,4,23,71410,1,"201","PID410402371410","41023",85569,"M332","M332G","M332Gh",1595,23.6008472442627,9,5,628,-831,611,1327,-106,-212,14,1,0,0,0,0,0,0
"889751270290487",2022,41,4,61,67533,1,"201","PID410406167533","41061",61566,"M332","M332G","M332Gc",1330,59.3380165100098,40,18,714,-556,668,1295,41,-59,66,1,200.073,41.583,1260.335,6019.22,25.134,12.053
"889751271290487",2022,41,2,19,94368,1,"201","PID410201994368","41019",105845,"M242","M242B","M242Bb",950,83.7436599731445,48,22,1462,-158,927,1586,268,243,42,1,0,0,0,0,0,0
"889751272290487",2022,41,3,17,88085,1,"203","PID410301788085","41017",95127,"M242","M242C","M242Ce",1822,3,29,15,431,-545,595,1236,-45,-159,22,1,354.544,66.3,1121.507,1853.813,24.153,12.159
"889751273290487",2022,41,4,23,76216,1,"201","PID410402376216","41023",77670,"M332","M332G","M332Gb",1525,69.5557327270508,50,20,569,-569,712,1317,107,-150,65,1,202.072,42.522,871.103,4868.335,18.832,9.643
"889751274290487",2022,41,3,37,64089,1,"201","PID410303764089","41037",109256,"M242","M242C","M242Ce",1621,8.5440034866333,16,14,528,-666,655,1450,-140,-186,36,1,115.342,64.277,792.722,2990.238,23.502,11.838
"889751275290487",2022,41,4,25,85317,1,"201","PID410402585317","41025",92916,"342","342H","342Hd",1541,6.08276271820068,2,8,384,-785,613,1422,-196,-249,2,2,142.117,110.589,2799.541,16654.7,57.118,29.147
"889751276290487",2022,41,1,43,56945,1,"203","PID410104356945","41043",81944,"M242","M242B","M242Ba",780,60.124870300293,76,33,2233,4,965,1464,467,447,78,1,60.18,90.678,3378.826,20013.103,62.93,32.315
"889751277290487",2022,41,3,17,61804,1,"202","PID410301761804","41017",80667,"M242","M242C","M242Cd",1151,25.1594905853271,45,21,619,-445,725,1441,9,-21,58,1,237.181,82.879,1793.808,9531.394,40.365,20.691
"889751278290487",2022,41,2,15,78581,1,"202","PID410201578581","41015",125142,"M261","M261A","M261Ay",483,68.8912200927734,69,36,2552,202,1235,1885,585,588,72,1,142.14,114.309,4019.753,24474.875,99.885,49.446
"889751279290487",2022,41,4,25,65363,1,"202","PID410402565363","41025",90416,"M332","M332G","M332Gh",1637,26.1151294708252,0,0,536,-812,528,1301,-245,-261,5,2,405.916,44.755,735.733,3817.966,16.507,8.468
"889751280290487",2022,41,2,29,93904,1,"202","PID410202993904","41029",119255,"M242","M242B","M242Bg",984,26.3818111419678,71,29,827,-280,944,1650,238,171,57,1,396.67,211.143,5544.02,28101.324,116.32,59.647
"889751281290487",2022,41,3,17,70138,1,"201","PID410301770138","41017",90196,"M242","M242C","M242Ce",1519,6.08276271820068,44,21,551,-510,700,1393,6,-80,53,1,240.201,85.735,1945.035,9357.253,40.892,20.784
"889751282290487",2022,41,4,61,64993,1,"202","PID410406164993","41061",68039,"M332","M332G","M332Gl",1859,31.5594673156738,45,18,813,-749,495,1039,-50,-246,58,1,1296.71,90.919,2203.004,12024.411,44.867,21.695
"889751283290487",2022,41,3,35,83579,1,"202","PID410303583579","41035",104363,"M242","M242C","M242Ce",1646,21.4941844940186,46,21,756,-615,610,1351,-132,-122,54,1,457.035,153.284,4254.757,25785.607,84.314,43.224
"889751284290487",2022,41,2,19,67168,1,"201","PID410201967168","41019",110186,"M242","M242B","M242Bb",1417,93.2523422241211,66,18,1603,-178,831,1410,250,138,76,1,120.361,148.9,3960.773,21895.154,80.706,41.786
"889751286290487",2022,41,4,23,96126,1,"201","PID410402396126","41023",74904,"M332","M332G","M332Gb",1170,81.3080596923828,16,8,425,-716,729,1518,-60,-85,9,1,83.231,124.272,4004.583,23970.303,69.341,35.572
"889751287290487",2022,41,4,23,96882,1,"203","PID410402396882","41023",76799,"M332","M332G","M332Gb",1633,35.958309173584,34,17,644,-621,661,1249,74,-194,32,1,113.072,53.592,1413.238,8164.363,28.019,14.275
"889751288290487",2022,41,3,17,70467,1,"201","PID410301770467","41017",92771,"M242","M242C","M242Ce",1808,13.6381816864014,28,15,661,-625,546,1204,-113,-218,32,1,855.75,102.834,1169,650.998,32.031,16.112
"889751289290487",2022,41,1,39,76524,1,"202","PID410103976524","41039",84494,"M242","M242B","M242Bb",826,131.251663208008,22,31,2240,17,983,1488,479,437,19,1,18.054,55.633,3046.757,20881.862,54.486,28.115
"889751290290487",2022,41,0,57,67079,1,"201","PID410005767079","41057",61861,"M242","M242A","M242Ad",422,33.0302886962891,75,29,2986,122,961,1388,534,623,78,1,107.165,455.172,22533.194,157149.097,410.425,211.753
"889751291290487",2022,41,2,15,57185,1,"201","PID410201557185","41015",124228,"M261","M261A","M261Ay",217,62.4259567260742,55,29,2482,236,1298,2007,589,645,71,1,190.362,82.634,968.695,4617.185,43.598,21.868
"889751292290487",2022,41,4,61,84553,1,"203","PID410406184553","41061",66463,"M332","M332G","M332Gl",1666,99.2723541259766,46,13,750,-652,593,1183,4,-141,64,1,1032.229,166.2,4648.158,24415.118,86.361,41.65
"889751293290487",2022,41,3,37,87857,1,"203","PID410303787857","41037",122491,"M261","M261G","M261Gf",2185,26.6645832061768,40,20,821,-812,416,1115,-283,-566,53,1,137.121,103.533,2988.611,18680.103,69.109,35.416
"889751294290487",2022,41,2,19,71857,1,"202","PID410201971857","41019",111204,"M242","M242B","M242Bb",1500,85.4341888427734,66,19,1611,-153,769,1303,235,115,68,1,116.341,147.941,3275.215,18327.918,72.198,36.821
"889751295290487",2022,41,4,61,88071,1,"201","PID410406188071","41061",65697,"M332","M332G","M332Gl",1559,31.8433666229248,48,19,658,-631,626,1225,27,-102,52,1,409.185,64.597,820.062,2866.141,22.103,11.144
"889751296290487",2022,41,4,59,56647,1,"202","PID410405956647","41059",63629,"M332","M332G","M332Gc",1263,24.3721160888672,2,14,607,-603,677,1348,5,-58,7,2,259.232,107.66,2935.94,16064.009,55.496,28.495
"889751297290487",2022,41,0,47,83076,1,"201","PID410004783076","41047",71842,"M242","M242B","M242Bb",1076,150.046661376953,66,36,1959,-283,757,1304,211,204,20,1,0,0,0,0,0,0
"889751299290487",2022,41,4,23,56636,1,"203","PID410402356636","41023",81536,"M332","M332G","M332Gl",1651,94.0265884399414,53,23,698,-738,611,1270,-48,-223,67,1,275.559,124.802,2458.162,10954.463,54.038,27.367
"889751301290487",2022,41,2,15,70366,1,"201","PID410201570366","41015",116471,"M261","M261A","M261Ay",290,69.0507049560547,79,23,2084,234,1280,1949,612,648,83,1,431.485,220.963,7737.07,48381.883,177.706,90.571
"889751303290487",2022,41,3,17,62373,1,"202","PID410301762373","41017",81555,"M242","M242C","M242Cd",1189,9.84885787963867,31,26,683,-439,712,1410,15,-25,57,1,104.259,172.543,5519.314,34191.56,104.354,53.423
"889751304290487",2022,41,4,63,54762,1,"201","PID410406354762","41063",51394,"M332","M332G","M332Gl",1521,9.05538558959961,46,18,991,-501,649,1140,158,-98,59,1,156.175,80.318,2316.733,14007.55,43.644,21.133
"889751305290487",2022,41,1,41,58228,1,"201","PID410104158228","41041",77022,"M242","M242A","M242Ag",76,83.1023483276367,56,26,2114,275,1122,1637,608,695,75,1,144.433,272.798,11248.464,69264.235,215.544,110.429
"889751306290487",2022,41,0,57,99419,1,"202","PID410005799419","41057",65516,"M242","M242A","M242Ad",149,56.5331764221191,64,22,2608,294,1078,1545,611,705,83,1,30.067,102.104,4481.315,30063.369,82.703,41.679
"889751307290487",2022,41,1,39,78663,1,"201","PID410103978663","41039",90293,"M242","M242B","M242Ba",924,23.2163734436035,80,22,1982,13,973,1481,465,433,83,1,252.758,235.435,7920.688,42147.491,153.002,77.922
"889751308290487",2022,41,0,47,65964,1,"202","PID410004765964","41047",70850,"M242","M242B","M242Bc",1306,34.5398330688477,74,34,2090,-364,657,1188,124,164,78,1,224.371,227.107,7455.548,44973.387,137.878,69.687
"889751309290487",2022,41,3,17,71876,1,"203","PID410301771876","41017",84010,"M242","M242C","M242Cd",1482,86.1336135864258,13,10,815,-525,596,1254,-62,-116,40,1,25.026,104.375,5047.075,35185.228,87.674,44.828
"889751310290487",2022,41,2,19,99239,1,"202","PID410201999239","41019",103842,"M242","M242B","M242Bb",1502,31.480152130127,72,31,1494,-342,692,1340,45,68,83,1,87.454,67.896,1271.352,6026.155,29.454,15.149
"889751311290487",2022,41,4,23,95590,1,"201","PID410402395590","41023",71510,"M332","M332G","M332Gl",1737,43.7149848937988,51,18,871,-740,526,1107,-54,-266,65,1,143.162,79.991,2024.082,11100.449,42.344,20.374
"889751312290487",2022,41,4,23,60882,1,"201","PID410402360882","41023",73779,"M332","M332G","M332Gb",1643,36.7831497192383,41,18,671,-539,643,1226,59,-169,53,1,33.088,39.512,902.145,5265.195,18.095,9.207
"889751313290487",2022,41,3,17,56817,1,"201","PID410301756817","41017",91413,"M242","M242C","M242Ce",1324,55.839054107666,37,18,488,-591,700,1461,-62,-65,39,1,99.037,31.252,813.801,4371.265,16.689,8.536
"889751314290487",2022,41,1,39,67430,1,"201","PID410103967430","41039",85107,"M242","M242A","M242Aa",363,100.404182434082,68,18,2446,331,1101,1537,665,722,82,1,167.483,268.62,11630.391,74622.468,204.843,104.654
"889751315290487",2022,41,4,63,87390,1,"202","PID410406387390","41063",54912,"M332","M332G","M332Gd",1474,128.479568481445,16,13,485,-448,717,1246,187,-81,8,1,42.126,40.939,1020.771,5301.827,21.563,11.126
"889751316290487",2022,41,0,5,86648,1,"203","PID410000586648","41005",68363,"M242","M242B","M242Bc",1106,10.3440799713135,68,23,1780,-291,740,1271,210,213,85,1,501.182,137.89,3095.667,17623.009,78.968,40.486
"889751317290487",2022,41,4,61,65199,1,"202","PID410406165199","41061",64801,"M332","M332G","M332Ge",1350,54.6626014709473,48,19,955,-693,610,1249,-29,-170,74,1,80.233,60.21,1703.847,9084.249,34.822,17.017
"889751318290487",2022,41,4,1,62938,1,"201","PID410400162938","41001",71834,"M332","M332G","M332Gl",2518,144.758422851562,0,0,953,-915,183,730,-363,-545,11,2,58.833,36.374,249.951,1157.576,9.268,4.435
"889751319290487",2022,41,2,29,78920,1,"201","PID410202978920","41029",128120,"M261","M261A","M261Ao",1291,89.6493148803711,41,28,724,148,1106,1594,617,186,42,1,366.557,245.781,9691.317,59281.798,215.383,109.955
"889751320290487",2022,41,4,1,62234,1,"201","PID410400162234","41001",68612,"M332","M332G","M332Gl",2173,27.7488746643066,37,18,974,-1046,234,876,-407,-612,35,1,126.379,61.663,1239.585,3777.553,26.259,13.08
"889751321290487",2022,41,0,47,60959,1,"201","PID410004760959","41047",73696,"M242","M242B","M242Bb",797,104.105712890625,18,18,1936,-169,867,1432,303,306,36,1,108.325,147.01,5059.864,29508.347,99.069,51.099
"889751322290487",2022,41,2,15,52161,1,"202","PID410201552161","41015",119962,"M261","M261A","M261Ay",512,47.7388725280762,49,24,2364,405,1304,1902,707,581,7,1,0,0,0,0,0,0
"889751323290487",2022,41,2,19,97939,1,"201","PID410201997939","41019",103180,"M242","M242B","M242Ba",858,106.498825073242,66,28,1237,-110,1000,1665,335,324,81,1,224.371,241.135,7036.126,43445.432,155.603,80.689
"889751324290487",2022,41,2,15,51578,1,"201","PID410201551578","41015",116066,"M261","M261A","M261Ay",692,55.5877685546875,52,30,2326,331,1230,1784,677,497,82,1,509.356,555.926,23444.529,162450.75,592.425,303.572
"889751325290487",2022,41,2,29,77753,1,"202","PID410202977753","41029",128774,"M261","M261A","M261Ao",1499,105.787521362305,57,32,1083,-37,914,1391,436,35,48,1,703.277,104.415,2255.939,10656.289,50.323,25.527
"889751326290487",2022,41,3,17,98798,1,"202","PID410301798798","41017",91207,"M242","M242C","M242Ce",1454,10.3440799713135,45,18,617,-494,759,1474,43,-30,51,1,30.09,43.6,1101.251,5932.363,23.35,11.978
"889751327290487",2022,41,4,63,56140,1,"202","PID410406356140","41063",58626,"M332","M332G","M332Gf",1882,8.88819408416748,4,8,941,-634,536,1038,36,-248,14,1,825.139,112.032,2625.085,12640.986,52.797,26.065
"889751328290487",2022,41,4,61,54789,1,"201","PID410406154789","41061",64670,"M332","M332G","M332Gc",1562,74.625732421875,45,20,739,-633,585,1157,13,-177,50,1,283.304,137.89,3277.29,17065.27,69.371,35.38
"889751329290487",2022,41,2,19,70253,1,"201","PID410201970253","41019",105168,"M242","M242B","M242Bb",1424,77.7560272216797,31,17,1777,-120,820,1363,279,141,45,1,143.07,360.86,16105.031,112558.967,293.922,151.095
"889751330290487",2022,41,0,27,55211,1,"201","PID410002755211","41027",58630,"M242","M242B","M242Bc",1188,26.0959758758545,64,28,2751,-362,656,1080,232,204,71,1,907.121,115.718,1851.581,9348.22,45.202,22.456
"889751331290487",2022,41,3,65,94107,1,"201","PID410306594107","41065",60551,"M242","M242C","M242Cd",895,66.3098754882812,66,22,507,-350,831,1395,267,185,84,1,1866.613,100.145,1407.159,5589.525,36.704,18.35
"889751332290487",2022,41,1,39,64198,1,"202","PID410103964198","41039",84702,"M242","M242A","M242Ag",316,55.9642753601074,25,23,2169,241,1142,1694,589,676,80,2,26.048,130.19,6813.018,48661.07,131.06,67.198
"889751333290487",2022,41,0,5,68811,1,"201","PID410000568811","41005",68136,"M242","M242B","M242Ba",756,62.4419746398926,74,22,2281,-208,825,1370,281,304,85,1,131.283,324.509,17151.482,121347.786,318.262,163.527
"889751334290487",2022,41,4,59,55149,1,"202","PID410405955149","41059",53119,"M332","M332G","M332Gf",1429,62.2896461486816,54,24,1412,-570,580,1063,98,-132,79,1,442.545,92.169,1120.678,2478.654,29.678,14.467
"889751335290487",2022,41,4,63,86936,1,"201","PID410406386936","41063",53019,"M332","M332G","M332Gd",1400,31.4165554046631,35,18,538,-594,695,1310,81,-99,32,1,347.255,94.991,2491.663,13451.718,50.118,25.03
"889751336290487",2022,41,3,31,69801,1,"201","PID410303169801","41031",78691,"M242","M242C","M242Cd",1040,21.1187114715576,36,19,389,-384,835,1554,117,40,32,1,12.036,16.086,222.203,1070.502,7.339,3.765
"889751337290487",2022,41,4,63,54701,1,"201","PID410406354701","41063",57830,"M332","M332G","M332Gf",1933,48.3838806152344,0,0,1037,-652,481,997,-35,-317,37,1,1323.075,106.687,424.172,0,25.941,13.048
"889751338290487",2022,41,3,37,93397,1,"201","PID410303793397","41037",121326,"M261","M261G","M261Gc",1789,71.9652709960938,0,0,525,-746,558,1319,-203,-356,32,1,108.325,64.437,978.417,3614.189,23.857,12.239
"889751339290487",2022,41,4,1,83368,1,"201","PID410400183368","41001",69466,"M332","M332G","M332Gl",2299,115.50757598877,0,0,909,-1054,202,811,-407,-601,2,2,692.742,33.439,323.701,1530.358,9.132,4.593
"889751340290487",2022,41,2,19,73231,1,"201","PID410201973231","41019",103702,"M242","M242B","M242Be",1208,10.5830049514771,73,31,1484,-295,823,1500,146,164,74,1,661.582,116.408,2651.669,13614.543,50.136,25.035
"889751342290487",2022,41,3,17,71527,1,"202","PID410301771527","41017",94256,"M242","M242C","M242Ce",1741,13.7840490341187,40,13,360,-577,606,1308,-96,-176,59,1,152.155,95.082,2841.412,18262.577,55.058,28.242
"889751343290487",2022,41,3,65,99726,1,"203","PID410306599726","41065",64070,"M242","M242B","M242Bc",1067,47.4763107299805,74,25,1054,-426,648,1165,130,150,86,1,125.219,339.058,13587.817,89873.526,256.329,129.927
"889751344290487",2022,41,1,39,95211,1,"203","PID410103995211","41039",95118,"M242","M242B","M242Ba",824,25.2190399169922,78,31,1650,12,996,1573,421,398,82,1,809.852,218.92,5348.709,22936.406,103.378,52.832
"889751345290487",2022,41,3,37,74935,1,"202","PID410303774935","41037",120844,"M261","M261G","M261Gc",1695,21.2602920532227,35,15,511,-680,633,1390,-124,-232,22,1,166.235,110.736,2218.488,11306.175,51.824,26.573
"889751347290487",2022,41,4,49,84392,1,"202","PID410404984392","41049",64770,"M332","M332G","M332Gc",1479,6.70820379257202,28,14,716,-578,636,1209,62,-105,11,1,646.117,56.008,740.882,1938.772,20.121,9.851
"889751348290487",2022,41,4,61,57184,1,"202","PID410406157184","41061",65258,"M332","M332G","M332Gl",1538,33.9705772399902,41,19,683,-672,628,1183,75,-162,60,1,2507.214,118.912,1220.548,5230.58,40.549,19.681
"889751349290487",2022,41,4,23,63372,1,"201","PID410402363372","41023",72949,"M332","M332G","M332Gl",1535,12.2474489212036,46,20,648,-823,567,1236,-102,-162,52,1,2759.451,142.335,720.21,514.942,41.433,20.841
"889751350290487",2022,41,3,37,95689,1,"203","PID410303795689","41037",129400,"M261","M261G","M261Gf",2094,66.5056381225586,46,15,1013,-793,422,1083,-239,-539,47,1,29.045,78.294,1065.527,5913.488,22.351,11.399
"889751351290487",2022,41,2,15,98950,1,"201","PID410201598950","41015",126973,"M242","M242A","M242Ah",157,91.2195129394531,70,26,2733,339,1276,1900,652,698,75,1,301.607,288.231,8732.583,46338.397,198.321,100.03
"889751352290487",2022,41,2,33,82095,1,"201","PID410203382095","41033",126937,"M261","M261A","M261Ao",1749,120.262214660645,73,32,1602,-204,734,1220,248,-82,77,1,192.237,340.305,14097.921,94917.964,299.738,154.375
